유치원명,교육지원청명,특수유아수,유아수,특수유아비율,특수학급수,특수학급총합,특수교사수,특수교사당유아,학급대비특수교사수,특수유아있지만학급없음,특수유아있지만교사없음,교사가없는특수아동
서울신곡초등학교병설유치원,강서양천교육지원청,4,29,0.137931,1,1,1,4.0,1.0,0,0,0.0
서울수송초등학교병설유치원,성북강북교육지원청,4,36,0.1111111,1,1,1,4.0,1.0,0,0,0.0
정원유치원,동부교육지원청,0,122,0.0,0,0,0,0.0,0.0,0,0,0.0
서울신학초등학교병설유치원,북부교육지원청,0,32,0.0,0,0,0,0.0,0.0,0,0,0.0
모아유치원,동작관악교육지원청,0,75,0.0,0,0,0,0.0,0.0,0,0,0.0
시현유치원,동작관악교육지원청,0,117,0.0,0,0,0,0.0,0.0,0,0,0.0
서울중광초등학교병설유치원,성동광진교육지원청,3,52,0.0576923,1,1,0,0.0,0.0,0,1,3.0
서울청운초등학교병설유치원,중부교육지원청,0,45,0.0,0,0,0,0.0,0.0,0,0,0.0
꿈동산아이유치원,북부교육지원청,0,202,0.0,0,0,0,0.0,0.0,0,0,0.0
서울등촌초등학교병설유치원,강서양천교육지원청,0,40,0.0,0,0,0,0.0,0.0,0,0,0.0
서울성서초등학교병설유치원,서부교육지원청,5,30,0.1666667,1,1,1,5.0,1.0,0,0,0.0
서울쌍문초등학교병설유치원,북부교육지원청,0,18,0.0,0,0,0,0.0,0.0,0,0,0.0
서울불광초등학교병설유치원,서부교육지원청,0,38,0.0,0,0,0,0.0,0.0,0,0,0.0
서울응암초등학교병설유치원,서부교육지원청,4,52,0.0769231,1,1,1,4.0,1.0,0,0,0.0
서울중동초등학교병설유치원,서부교육지원청,0,38,0.0,0,0,0,0.0,0.0,0,0,0.0
서울공연초등학교병설유치원,북부교육지원청,0,11,0.0,0,0,0,0.0,0.0,0,0,0.0
서울양재유치원,강남서초교육지원청,4,99,0.040404,1,1,1,4.0,1.0,0,0,0.0
서울송천초등학교병설유치원,성북강북교육지원청,0,21,0.0,0,0,0,0.0,0.0,0,0,0.0
서울전곡초등학교병설유치원,동부교육지원청,0,29,0.0,0,0,0,0.0,0.0,0,0,0.0
서울장위초등학교병설유치원,성북강북교육지원청,3,44,0.0681818,1,1,1,3.0,1.0,0,0,0.0
서울영풍초등학교병설유치원,강동송파교육지원청,5,43,0.1162791,1,1,1,5.0,1.0,0,0,0.0
서울위례솔초등학교병설유치원,강동송파교육지원청,4,64,0.0625,1,1,1,4.0,1.0,0,0,0.0
서울가재울초등학교병설유치원,서부교육지원청,2,83,0.0240964,1,1,1,2.0,1.0,0,0,0.0
서울탑산초등학교병설유치원,강서양천교육지원청,4,45,0.0888889,1,1,1,4.0,1.0,0,0,0.0
서울청계숲유치원,강남서초교육지원청,2,75,0.0266667,1,1,1,2.0,1.0,0,0,0.0
서울남현유치원,동작관악교육지원청,2,75,0.0266667,1,1,1,2.0,1.0,0,0,0.0
서울가인초등학교병설유치원,북부교육지원청,0,11,0.0,0,0,0,0.0,0.0,0,0,0.0
서울신봉초등학교병설유치원,동작관악교육지원청,0,29,0.0,0,0,0,0.0,0.0,0,0,0.0
서울행림초등학교병설유치원,동작관악교육지원청,0,9,0.0,0,0,0,0.0,0.0,0,0,0.0
서울항동유치원,남부교육지원청,8,175,0.0457143,2,2,2,4.0,1.0,0,0,0.0
서울은로유치원,동작관악교육지원청,4,109,0.0366972,1,1,1,4.0,1.0,0,0,0.0
서울양동초등학교병설유치원,강서양천교육지원청,3,51,0.0588235,1,1,1,3.0,1.0,0,0,0.0
선아유치원,강동송파교육지원청,0,69,0.0,0,0,0,0.0,0.0,0,0,0.0
서울신월초등학교병설유치원,강서양천교육지원청,0,27,0.0,0,0,0,0.0,0.0,0,0,0.0
서울금호초등학교병설유치원,성동광진교육지원청,4,41,0.097561,1,1,1,4.0,1.0,0,0,0.0
서울방학유치원,북부교육지원청,4,60,0.0666667,1,1,0,0.0,0.0,0,1,4.0
서울좋은소리유치원분원,성북강북교육지원청,2,55,0.0363636,1,1,1,2.0,1.0,0,0,0.0
서울오봉초등학교병설유치원,북부교육지원청,0,13,0.0,0,0,0,0.0,0.0,0,0,0.0
서울중랑초등학교병설유치원,동부교육지원청,0,37,0.0,0,0,0,0.0,0.0,0,0,0.0
서울솔가람유치원분원,강동송파교육지원청,0,54,0.0,0,0,0,0.0,0.0,0,0,0.0
꿈꾸는유치원,강서양천교육지원청,0,140,0.0,0,0,0,0.0,0.0,0,0,0.0
은평하랑유치원,서부교육지원청,0,28,0.0,0,0,0,0.0,0.0,0,0,0.0
세신유치원,강서양천교육지원청,0,124,0.0,0,0,0,0.0,0.0,0,0,0.0
서울산울림유치원,서부교육지원청,5,77,0.0649351,1,1,0,0.0,0.0,0,1,5.0
서울본동초등학교병설유치원,동작관악교육지원청,0,8,0.0,0,0,0,0.0,0.0,0,0,0.0
서울봉화초등학교병설유치원,동부교육지원청,0,31,0.0,0,0,0,0.0,0.0,0,0,0.0
서울청담초등학교병설유치원,강남서초교육지원청,0,22,0.0,0,0,0,0.0,0.0,0,0,0.0
서울중흥초등학교병설유치원,동부교육지원청,7,67,0.1044776,2,2,0,0.0,0.0,0,1,7.0
서울월계초등학교병설유치원,북부교육지원청,0,13,0.0,0,0,0,0.0,0.0,0,0,0.0
서울마들유치원,북부교육지원청,4,90,0.0444444,1,1,1,4.0,1.0,0,0,0.0
서울우신초등학교병설유치원,남부교육지원청,4,43,0.0930233,1,1,1,4.0,1.0,0,0,0.0
서울숭미초등학교병설유치원,북부교육지원청,5,36,0.1388889,1,1,1,5.0,1.0,0,0,0.0
서울선유초등학교병설유치원,남부교육지원청,0,57,0.0,0,0,0,0.0,0.0,0,0,0.0
서울양원숲초등학교병설유치원,동부교육지원청,5,82,0.0609756,1,1,1,5.0,1.0,0,0,0.0
서울강빛초등학교병설유치원,강동송파교육지원청,9,144,0.0625,2,2,2,4.5,1.0,0,0,0.0
서울어진유치원,강남서초교육지원청,3,67,0.0447761,1,1,0,0.0,0.0,0,1,3.0
린덴바움유치원,중부교육지원청,0,199,0.0,0,0,0,0.0,0.0,0,0,0.0
서울경일초등학교병설유치원,성동광진교육지원청,0,31,0.0,0,0,0,0.0,0.0,0,0,0.0
서울북한산유치원,서부교육지원청,5,82,0.0609756,1,1,1,5.0,1.0,0,0,0.0
서울용곡초등학교병설유치원,성동광진교육지원청,0,30,0.0,0,0,0,0.0,0.0,0,0,0.0
서울송정초등학교병설유치원,강서양천교육지원청,3,64,0.046875,1,1,1,3.0,1.0,0,0,0.0
서울중목초등학교병설유치원,동부교육지원청,0,23,0.0,0,0,0,0.0,0.0,0,0,0.0
서울개화초등학교병설유치원,강서양천교육지원청,0,7,0.0,0,0,0,0.0,0.0,0,0,0.0
서울당곡초등학교병설유치원,동작관악교육지원청,0,41,0.0,0,0,0,0.0,0.0,0,0,0.0
서울계상초등학교병설유치원,북부교육지원청,0,14,0.0,0,0,0,0.0,0.0,0,0,0.0
서울광희초등학교병설유치원,중부교육지원청,0,30,0.0,0,0,0,0.0,0.0,0,0,0.0
홍익가족유치원,강동송파교육지원청,0,131,0.0,0,0,0,0.0,0.0,0,0,0.0
서울포이초등학교병설유치원,강남서초교육지원청,0,32,0.0,0,0,0,0.0,0.0,0,0,0.0
서울우이유치원,성북강북교육지원청,10,95,0.1052632,3,3,2,5.0,1.5,0,0,0.0
서울신정유치원,강서양천교육지원청,6,116,0.0517241,2,2,2,3.0,1.0,0,0,0.0
이솔유치원,강서양천교육지원청,0,60,0.0,0,0,0,0.0,0.0,0,0,0.0
서울남부초등학교병설유치원,동작관악교육지원청,5,50,0.1,1,1,1,5.0,1.0,0,0,0.0
서울신양초등학교병설유치원,성동광진교육지원청,0,46,0.0,0,0,0,0.0,0.0,0,0,0.0
서울고일초등학교병설유치원,강동송파교육지원청,4,54,0.0740741,1,1,1,4.0,1.0,0,0,0.0
서울문교초등학교병설유치원,남부교육지원청,4,31,0.1290323,1,1,0,0.0,0.0,0,1,4.0
서울오류남초등학교병설유치원,남부교육지원청,0,29,0.0,0,0,0,0.0,0.0,0,0,0.0
서울어울초등학교병설유치원,서부교육지원청,0,48,0.0,0,0,0,0.0,0.0,0,0,0.0
서울위례별유치원,강동송파교육지원청,9,181,0.0497238,2,2,2,4.5,1.0,0,0,0.0
서울역촌유치원,서부교육지원청,0,26,0.0,0,0,1,0.0,0.0,0,0,0.0
서울신림초등학교병설유치원,동작관악교육지원청,0,30,0.0,0,0,0,0.0,0.0,0,0,0.0
서울한서초등학교병설유치원,서부교육지원청,0,40,0.0,0,0,0,0.0,0.0,0,0,0.0
라온유치원,동부교육지원청,0,51,0.0,0,0,0,0.0,0.0,0,0,0.0
서울태릉초등학교병설유치원,북부교육지원청,0,27,0.0,0,0,0,0.0,0.0,0,0,0.0
서울무학초등학교병설유치원,성동광진교육지원청,0,39,0.0,0,0,0,0.0,0.0,0,0,0.0
서울강솔초등학교병설유치원,강동송파교육지원청,10,127,0.0787402,2,2,2,5.0,1.0,0,0,0.0
서울학동초등학교병설유치원,강남서초교육지원청,0,29,0.0,0,0,0,0.0,0.0,0,0,0.0
서울가양초등학교병설유치원,강서양천교육지원청,0,38,0.0,0,0,0,0.0,0.0,0,0,0.0
서울송파초등학교병설유치원,강동송파교육지원청,0,32,0.0,0,0,0,0.0,0.0,0,0,0.0
서울등명초등학교병설유치원,강서양천교육지원청,0,23,0.0,0,0,0,0.0,0.0,0,0,0.0
